order_ref,start_time,stop_time,is_failure,order_api_stop_time
CC-1199-eqvwntldwu,1496018760373,1496018761606,false,1496018760534
CC-1207-eqazwuwwik,1496018760373,1496018761477,false,1496018760522
CC-1209-fcjyzouueg,1496018761135,1496018762610,false,1496018761327
CC-1220-itmzsoozqu,1496018761334,1496018762784,false,1496018761490
CC-1222-vvkpzuzznt,1496018761997,1496018763142,false,1496018762110
CC-1212-prxrwinasd,1496018761880,1496018762740,false,1496018761991
CC-1223-gctutmwszw,1496018762115,1496018763072,false,1496018762235
CC-1215-eojqhxclqz,1496018763095,1496018764096,false,1496018763253
CC-1206-rzknnfzflo,1496018763664,1496018764783,false,1496018763796
CC-1217-jhcrccoakm,1496018763664,1496018764800,false,1496018763812
CC-1218-wetkbxzlfo,1496018764767,1496018766197,false,1496018764989
CC-1219-tfvpkpysqw,1496018764767,1496018766220,false,1496018764989
CC-1210-nkoqdzamul,1496018764767,1496018766609,false,1496018765006
CC-1228-qdjecigkkx,1496018765008,1496018766950,false,1496018765173
CC-1202-zkvwaiipmk,1496018766107,1496018766991,false,1496018766284
CC-1214-vuiacwzxas,1496018766346,1496018767501,false,1496018766566
CC-1225-xaatxfrrbx,1496018767318,1496018768382,false,1496018767524
CC-1201-noevqqdyuy,1496018768386,1496018769111,false,1496018768543
CC-1226-moshjmptgg,1496018768025,1496018769074,false,1496018768209
CC-1229-gievzijjqh,1496018768919,1496018770160,false,1496018769075
CC-1230-akdetgzamm,1496018768919,1496018770207,false,1496018769075
CC-1205-twokmjaajy,1496018767318,1496018768339,false,1496018767524
CC-1204-tnecbneffc,1496018770437,1496018771423,false,1496018770609
CC-1238-sharkodemq,1496018769081,1496018770356,false,1496018769225
CC-1232-himqczmuzg,1496018770437,1496018771222,false,1496018770544
CC-1242-ptyuhtkmnx,1496018770615,1496018771402,false,1496018770710
CC-1244-zuykhaopjj,1496018771417,1496018772302,false,1496018771542
CC-1208-nmqagcfjkb,1496018771222,1496018774708,false,1496018771412
CC-1246-klbajwcwls,1496018772421,1496018774400,false,1496018772542
CC-1227-ekupypwjkz,1496018772220,1496018773366,false,1496018772416
CC-1224-vhlufjbwpf,1496018773720,1496018775668,false,1496018773930
CC-1240-eazxwzjmmg,1496018773720,1496018775191,false,1496018773877
CC-1248-pbeudpajdp,1496018772934,1496018774174,false,1496018773060
CC-1252-vldwqhmhoe,1496018773936,1496018775035,false,1496018774039
CC-1231-qdjrhzlfab,1496018772818,1496018774185,false,1496018772929
CC-1235-vdyerooxmo,1496018775403,1496018776445,false,1496018775547
CC-1249-rdmllwgsfz,1496018773065,1496018774446,false,1496018773248
CC-1253-jclbjocbez,1496018774044,1496018775667,false,1496018774167
CC-1236-ykmgraxcbw,1496018776394,1496018777394,false,1496018776534
CC-1234-cactyywcjt,1496018775403,1496018776436,false,1496018775547
CC-1221-sfkxvvjizm,1496018776394,1496018777149,false,1496018776563
CC-1213-bovbglwvqp,1496018776992,1496018777972,false,1496018777185
CC-1259-aesyaxursy,1496018777156,1496018778452,false,1496018777308
CC-1261-rgqedflmqf,1496018777313,1496018778063,false,1496018777411
CC-1237-sfluzkjvao,1496018776992,1496018778369,false,1496018777152
CC-1251-ubgmluulzc,1496018778056,1496018778810,false,1496018778192
CC-1245-khjfaitqmh,1496018778634,1496018779592,false,1496018778764
CC-1254-bnqqkhsduc,1496018778634,1496018779603,false,1496018778755
CC-1257-cwomvswzff,1496018780696,1496018781756,false,1496018780825
CC-1265-srwvyqqrzp,1496018782907,1496018784032,false,1496018783030
CC-1256-ommkwpseax,1496018780010,1496018781103,false,1496018780201
CC-1258-jvwcjfcttv,1496018780696,1496018782125,false,1496018780877
CC-1241-bjzpcrencx,1496018781467,1496018782142,false,1496018781574
CC-1250-hgtfgwhrgp,1496018781009,1496018782292,false,1496018781165
CC-1271-gsqszrumda,1496018782337,1496018783051,false,1496018782448
CC-1233-cgcxpkigin,1496018782201,1496018783054,false,1496018782332
CC-1264-mlpzsmgzpz,1496018782907,1496018783858,false,1496018783037
CC-1273-vcaqtqacja,1496018783035,1496018784242,false,1496018783173
CC-1267-byxjxbgrys,1496018784537,1496018785669,false,1496018784671
CC-1270-xvnsdzukjq,1496018785594,1496018787346,false,1496018785751
CC-1262-quqruaqvzq,1496018785594,1496018786385,false,1496018785723
CC-1269-ddldvbzrls,1496018785594,1496018787025,false,1496018785818
CC-1239-gorcmepxdi,1496018784537,1496018786495,false,1496018784698
CC-1272-ydnjpamojh,1496018786460,1496018787344,false,1496018786590
CC-1276-avsohyoxwi,1496018784676,1496018785694,false,1496018784791
CC-1243-ieelwcktyd,1496018786460,1496018787311,false,1496018786590
CC-1274-gniyntjdhs,1496018787163,1496018788307,false,1496018787288
CC-1282-iuqrxugaad,1496018786597,1496018787683,false,1496018786691
CC-1285-jdxghzhafu,1496018787293,1496018788505,false,1496018787511
CC-1277-qdgmqhbjri,1496018788497,1496018789948,false,1496018789125
CC-1280-bqslfyerov,1496018789868,1496018791601,false,1496018790144
CC-1291-uyvdhfgiym,1496018790149,1496018790866,false,1496018790242
CC-1260-ajczwbbpww,1496018788497,1496018790070,false,1496018789125
CC-1281-myqflxzkuo,1496018789868,1496018790730,false,1496018789987
CC-1290-wwjubexajb,1496018789992,1496018791324,false,1496018790160
CC-1263-evcaednlde,1496018789119,1496018790476,false,1496018789254
CC-1268-rzdxdaxhit,1496018791391,1496018792615,false,1496018791534
CC-1284-mfmbhijihd,1496018791094,1496018792162,false,1496018791207
CC-1278-dwykcumgjr,1496018792298,1496018793425,false,1496018792435
CC-1298-aacmcxahyf,1496018793365,1496018794547,false,1496018793505
CC-1288-ylcnkfplap,1496018793222,1496018794421,false,1496018793361
CC-1279-raqejpesbr,1496018792298,1496018793508,false,1496018792443
CC-1300-gwsabkubwc,1496018793942,1496018796265,false,1496018794091
CC-1266-gydxhwqywx,1496018795177,1496018796995,false,1496018795360
CC-1247-bdepnrewcj,1496018793790,1496018794920,false,1496018793937
CC-1301-ewzyouhfqs,1496018794096,1496018794818,false,1496018794206
CC-1303-kvkyyayktd,1496018795365,1496018796208,false,1496018795468
CC-1295-aqoxswxuna,1496018795910,1496018796995,false,1496018796101
CC-1287-ngnwiyeejt,1496018795910,1496018797336,false,1496018796108
CC-1255-otqkganlge,1496018797292,1496018798480,false,1496018797503
CC-1289-iuycuuvava,1496018797292,1496018798576,false,1496018797499
CC-1283-szxjuppnqj,1496018797860,1496018798743,false,1496018798040
CC-1310-hyzbfhrrtf,1496018798045,1496018799360,false,1496018798207
CC-1312-crxjwxzpuj,1496018798741,1496018800954,false,1496018798853
CC-1302-qrikmhalth,1496018798569,1496018800954,false,1496018798735
CC-1304-hwpbnnmqto,1496018799683,1496018801663,false,1496018801061
CC-1306-iswyfnmukn,1496018800167,1496018802379,false,1496018801061
CC-1296-sycjnoisbj,1496018799683,1496018801824,false,1496018801061
CC-1286-owzzrlhzfe,1496018799683,1496018802366,false,1496018801061
CC-1305-yjfwwkogdi,1496018796106,1496018798150,false,1496018796234
CC-1299-jiycnxapgp,1496018801054,1496018802407,false,1496018801315
CC-1318-wdrqadfqyg,1496018801320,1496018802916,false,1496018801458
CC-1292-prhdjlnnrh,1496018801912,1496018803154,false,1496018802092
CC-1293-yeuzwyzbeo,1496018801912,1496018803491,false,1496018802092
CC-1313-ymkxuvxlcd,1496018802786,1496018803838,false,1496018802908
CC-1321-ywaisckhqv,1496018802098,1496018802863,false,1496018802182
CC-1275-qaspstvtdm,1496018802786,1496018803980,false,1496018803013
CC-1316-yovycwwize,1496018805103,1496018806356,false,1496018805251
CC-1324-icgvogrbty,1496018803017,1496018804456,false,1496018803133
CC-1323-elcrbnzdiw,1496018802913,1496018803885,false,1496018803074
CC-1327-xlbumovqbx,1496018804372,1496018805503,false,1496018804496
CC-1317-adhrbbyisn,1496018804238,1496018805313,false,1496018804366
CC-1319-fgmhzyxpdg,1496018805654,1496018806964,false,1496018805806
CC-1311-wqotickozq,1496018805654,1496018806769,false,1496018805759
CC-1332-lpxgobadhe,1496018806308,1496018807181,false,1496018806417
CC-1320-vcafnsmckh,1496018806125,1496018807622,false,1496018806303
CC-1325-bqtrgkcrow,1496018807104,1496018808167,false,1496018807247
CC-1309-rrpfgocrba,1496018809114,1496018811388,false,1496018809269
CC-1294-occdxzvyde,1496018809381,1496018810296,false,1496018809554
CC-1308-lxnepqahwv,1496018810664,1496018811920,false,1496018810826
CC-1331-mrheuahpfy,1496018810111,1496018810856,false,1496018810235
CC-1297-auygchccop,1496018810317,1496018811538,false,1496018810525
CC-1315-qvdypbrtrm,1496018808254,1496018809204,false,1496018808375
CC-1307-qgcmuqzuwg,1496018806654,1496018808152,false,1496018806815
CC-1326-pnebwyggwx,1496018811106,1496018812350,false,1496018811253
CC-1314-ovcrkcefvo,1496018812251,1496018813251,false,1496018812450
CC-1329-cxahvgtcli,1496018813105,1496018814365,false,1496018813283
CC-1343-hhthvrlusz,1496018812457,1496018813319,false,1496018812561
CC-1345-jboqvfgmkn,1496018813290,1496018814896,false,1496018813428
CC-1347-qefcntocqi,1496018813988,1496018815816,false,1496018814108
CC-1340-yontzluibz,1496018814652,1496018816386,false,1496018814841
CC-1351-aorfdjbvvj,1496018814857,1496018815857,false,1496018814957
CC-1348-kmyeccbegw,1496018814112,1496018815362,false,1496018814252
CC-1342-sahodfhimd,1496018815529,1496018816644,false,1496018815655
CC-1334-xwroiiujar,1496018814652,1496018815998,false,1496018814794
CC-1338-abrnjzjspk,1496018813840,1496018815110,false,1496018813982
CC-1353-mnkbzupbay,1496018815660,1496018816907,false,1496018815799
CC-1328-lazbehkcwh,1496018815529,1496018817118,false,1496018815700
CC-1337-sbdfgsmloa,1496018817077,1496018818315,false,1496018817230
CC-1346-inpulkvnkq,1496018817695,1496018819284,false,1496018817836
CC-1322-vumaxrxbdt,1496018817695,1496018818552,false,1496018817804
CC-1335-apgctsnafw,1496018818824,1496018820035,false,1496018818961
CC-1333-yvvymqanmv,1496018818079,1496018819017,false,1496018818207
CC-1341-ppczkmuiss,1496018818338,1496018819396,false,1496018818497
CC-1361-mhrezvelur,1496018818968,1496018819779,false,1496018819072
CC-1362-ricdxwzufb,1496018819077,1496018820057,false,1496018819192
CC-1354-errobnihly,1496018819673,1496018820748,false,1496018819832
CC-1365-ncrubakurs,1496018819862,1496018821005,false,1496018819987
CC-1339-uhlbosoqoa,1496018821366,1496018823400,false,1496018821522
CC-1357-sbmbjmqvql,1496018821366,1496018822479,false,1496018821521
CC-1349-xxdjdlxaef,1496018822033,1496018824373,false,1496018822202
CC-1355-isjskkudxt,1496018819673,1496018820887,false,1496018819856
CC-1352-suuuketbfg,1496018822774,1496018824033,false,1496018822886
CC-1350-xzeakeiorn,1496018822291,1496018823640,false,1496018822479
CC-1371-mcrzumwwfr,1496018822891,1496018823979,false,1496018822996
CC-1372-tlcnvcolnc,1496018823001,1496018824035,false,1496018823107
CC-1330-mjrjyzgchz,1496018823339,1496018824836,false,1496018823525
CC-1356-xdjmdpvkuh,1496018823807,1496018825382,false,1496018823948
CC-1375-ordreufset,1496018823952,1496018825384,false,1496018824099
CC-1368-siliruyaba,1496018825745,1496018827231,false,1496018826100
CC-1369-zhpwbkvgwd,1496018825745,1496018827314,false,1496018826100
CC-1376-cgpkvldjsz,1496018824105,1496018825384,false,1496018824244
CC-1359-vemcmwsiek,1496018825745,1496018827316,false,1496018826100
CC-1380-hpwmtzhnhj,1496018826108,1496018828225,false,1496018826247
CC-1336-ymvjxrfglf,1496018826708,1496018827897,false,1496018826900
CC-1344-ezniclsukc,1496018826708,1496018828804,false,1496018826927
CC-1384-nfvxfgonbf,1496018827007,1496018828751,false,1496018827125
CC-1382-bomqqoigdn,1496018826907,1496018828244,false,1496018827002
CC-1366-erffjrgtml,1496018827734,1496018828998,false,1496018827927
CC-1360-zmhbgghbms,1496018829106,1496018830573,false,1496018829318
CC-1386-oooyhaxnvk,1496018827928,1496018829337,false,1496018828083
CC-1388-gmyjegjzui,1496018828088,1496018829464,false,1496018828248
CC-1390-mrirerzcsv,1496018829323,1496018830687,false,1496018829467
CC-1379-dytrwnwrqw,1496018830025,1496018831372,false,1496018830176
CC-1363-ayqgqxasph,1496018830344,1496018831307,false,1496018830531
CC-1374-wjylufenow,1496018827734,1496018829133,false,1496018827923
CC-1364-cdfninrdxa,1496018830848,1496018831911,false,1496018831053
CC-1383-bnzxkeawtj,1496018830848,1496018831773,false,1496018830975
CC-1387-xdgjipuuag,1496018831560,1496018832790,false,1496018831711
CC-1395-flotwzyogz,1496018831057,1496018832125,false,1496018831196
CC-1367-shjroyewxj,1496018831560,1496018832732,false,1496018831763
CC-1389-czygmeyllw,1496018832439,1496018833861,false,1496018832610
CC-1370-rhbxtxerwj,1496018832439,1496018834920,false,1496018832717
CC-1399-yuziywotqd,1496018832615,1496018834061,false,1496018832757
CC-1393-njtmunbkje,1496018833921,1496018835283,false,1496018834051
CC-1381-tbhogxgpam,1496018833921,1496018834877,false,1496018834045
CC-1392-xtdivcjwkm,1496018833921,1496018835300,false,1496018834051
CC-1373-suvqforwgt,1496018833921,1496018834983,false,1496018834095
CC-1402-bpagckgspe,1496018834050,1496018835034,false,1496018834164
CC-1358-etolqiaprh,1496018834951,1496018837774,false,1496018835168
CC-1396-xwrwjjekgf,1496018834951,1496018836093,false,1496018835125
CC-1407-luzvnoqqfd,1496018835130,1496018836455,false,1496018835265
CC-1410-fxvwuqjjds,1496018835279,1496018836986,false,1496018835436
CC-1391-crldujedzw,1496018836222,1496018836947,false,1496018836343
CC-1377-lwwphekaqr,1496018834951,1496018836611,false,1496018835160
CC-1385-btzbythwou,1496018836972,1496018838090,false,1496018837098
CC-1397-ndrhznmdhp,1496018837978,1496018839293,false,1496018838230
CC-1412-yslahvinlm,1496018836348,1496018837157,false,1496018836468
CC-1414-rpdohsphth,1496018837105,1496018838091,false,1496018837232
CC-1394-osrvsrhkqf,1496018836972,1496018839051,false,1496018837098
CC-1411-xlaawexlve,1496018839590,1496018840381,false,1496018839711
CC-1417-olbvnaujfk,1496018838129,1496018839286,false,1496018838270
CC-1409-ynvyvkueka,1496018839048,1496018840654,false,1496018839213
CC-1405-fxyhlxioxt,1496018837978,1496018839411,false,1496018838124
CC-1406-kywvmodkjc,1496018837978,1496018839283,false,1496018838144
CC-1404-fhitrnfxtl,1496018840566,1496018841573,false,1496018840689
CC-1418-xqoxoeghjs,1496018841733,1496018843072,false,1496018841894
CC-1413-zstsceazfw,1496018840566,1496018841501,false,1496018840688
CC-1403-npdyrwfzbq,1496018840566,1496018841537,false,1496018840700
CC-1398-fzpabxybhc,1496018841290,1496018843339,false,1496018841524
CC-1430-hnfljpxqjq,1496018842059,1496018843546,false,1496018842204
CC-1401-jcskxvfkcw,1496018843168,1496018844068,false,1496018843294
CC-1416-qdqkbksffi,1496018841290,1496018842450,false,1496018841433
CC-1429-hppxpyxwqf,1496018841900,1496018843460,false,1496018842054
CC-1400-bdbdxsprpi,1496018839590,1496018840967,false,1496018839750
CC-1434-viwosqjayf,1496018844021,1496018845441,false,1496018844175
CC-1432-lpreswaenq,1496018843301,1496018844152,false,1496018843426
CC-1408-cpbpgicueb,1496018844832,1496018847168,false,1496018844996
CC-1427-pzkeefzxpa,1496018844832,1496018846180,false,1496018844996
CC-1438-krkkdbejrg,1496018845004,1496018846379,false,1496018845159
CC-1420-ysizttidez,1496018845748,1496018847539,false,1496018845926
CC-1423-oxeyxijdea,1496018843866,1496018844850,false,1496018844015
CC-1378-arhegzytsr,1496018845748,1496018847062,false,1496018845927
CC-1426-vsvvkgqdhm,1496018844832,1496018846052,false,1496018844999
CC-1415-krgvzvurkn,1496018843866,1496018845111,false,1496018844031
CC-1443-vkblxkeans,1496018846025,1496018847474,false,1496018846144
CC-1424-titsxcbuim,1496018847431,1496018848644,false,1496018847581
CC-1441-dofcjksqnv,1496018845932,1496018846848,false,1496018846019
CC-1445-ntcblrttgp,1496018847586,1496018848639,false,1496018847709
CC-1428-qunokwglzb,1496018848121,1496018849405,false,1496018848287
CC-1433-ojssoeylmv,1496018847432,1496018848343,false,1496018847590
CC-1439-bgpceszroj,1496018848833,1496018850327,false,1496018848992
CC-1419-gnptfprfij,1496018848285,1496018849866,false,1496018848478
CC-1440-gvlligywcq,1496018848833,1496018850329,false,1496018849004
CC-1422-tkoglozmta,1496018849765,1496018850708,false,1496018849983
CC-1451-etwjctirjj,1496018849009,1496018849778,false,1496018849099
CC-1442-drfqbmumbp,1496018849765,1496018851086,false,1496018849996
CC-1453-zgkvpmefuu,1496018849988,1496018851114,false,1496018850110
CC-1454-coymdsayfg,1496018850001,1496018851405,false,1496018850140
CC-1446-wfatpjqymi,1496018851419,1496018852442,false,1496018851557
CC-1457-wokmaaxzng,1496018851560,1496018852804,false,1496018851681
CC-1447-wpupqtetzh,1496018851419,1496018852538,false,1496018851555
CC-1452-dtdcjipvad,1496018852820,1496018853756,false,1496018852939
CC-1448-rlhzkirfiy,1496018852111,1496018853362,false,1496018852262
CC-1421-jsnjmbkbbr,1496018852820,1496018853648,false,1496018852916
CC-1435-bxdndfoxqo,1496018853527,1496018854526,false,1496018853662
CC-1431-xbcovtkxjn,1496018852376,1496018853229,false,1496018852495
CC-1425-ojuaclscdy,1496018853527,1496018854600,false,1496018853675
CC-1464-qzmokuvyvu,1496018853668,1496018854901,false,1496018853795
CC-1458-grambudfvj,1496018854954,1496018856464,false,1496018855144
CC-1436-iiysqunebh,1496018854954,1496018856951,false,1496018855144
CC-1437-plcamnzgwe,1496018854954,1496018856411,false,1496018855156
CC-1471-ntihollsrx,1496018855302,1496018856085,false,1496018855392
CC-1459-vpzisaqwym,1496018854955,1496018856435,false,1496018855171
CC-1467-fdwszofppp,1496018855161,1496018856413,false,1496018855296
CC-1444-rudhlrkeok,1496018856346,1496018857377,false,1496018856534
CC-1461-tqizdtzldr,1496018856346,1496018857121,false,1496018856512
CC-1463-tkovdyohbe,1496018857013,1496018857944,false,1496018857207
CC-1476-tyhavomxpv,1496018857651,1496018858850,false,1496018857775
CC-1465-ecfvysuyid,1496018857477,1496018858475,false,1496018857645
CC-1450-aiuwqcjoxl,1496018858963,1496018860481,false,1496018859181
CC-1460-mcxzvkwvan,1496018858135,1496018860353,false,1496018858372
CC-1478-srdsxedhaz,1496018858377,1496018859559,false,1496018858499
CC-1470-qvhokqhybf,1496018858963,1496018860867,false,1496018859181
CC-1480-epfhugyayu,1496018859188,1496018860944,false,1496018859336
CC-1456-bhptllxpnp,1496018860591,1496018862108,false,1496018860799
CC-1455-jopqgwytif,1496018860591,1496018861772,false,1496018860779
CC-1466-eeczftlnwo,1496018861253,1496018862406,false,1496018861448
CC-1474-tzhgraklzh,1496018860591,1496018861636,false,1496018860734
CC-1482-efeqzmgnip,1496018859341,1496018860856,false,1496018859441
CC-1487-iyffddvgdz,1496018861453,1496018863152,false,1496018861584
CC-1469-zcxhbfemkt,1496018862152,1496018864042,false,1496018862431
CC-1488-ijdprhfbfb,1496018861589,1496018862728,false,1496018861715
CC-1490-tndepfgjsa,1496018862436,1496018863895,false,1496018862588
CC-1491-dhbtrhsfzc,1496018862594,1496018863297,false,1496018862676
CC-1481-nbfxindtey,1496018862959,1496018863753,false,1496018863108
CC-1485-nlceicatku,1496018863818,1496018865010,false,1496018864027
CC-1475-gfnazputkf,1496018863818,1496018865070,false,1496018864022
CC-1496-naioriwwoh,1496018864027,1496018865502,false,1496018864771
CC-1484-tnhnyvoxqa,1496018863818,1496018865045,false,1496018863954
CC-1493-jiuypnobqm,1496018863113,1496018863980,false,1496018863230
CC-1499-ducdkpdieq,1496018864934,1496018866878,false,1496018865107
CC-1498-nwsurocyzk,1496018864775,1496018866202,false,1496018864929
CC-1477-iloivpvejd,1496018864775,1496018866032,false,1496018864939
CC-1501-vvzchzelee,1496018865111,1496018866183,false,1496018865222
CC-1472-dnxjfqjmwb,1496018866193,1496018867225,false,1496018866384
CC-1503-hqmpwsqxsw,1496018866389,1496018867423,false,1496018866556
CC-1504-xvdrrzzfzx,1496018866561,1496018867432,false,1496018866662
CC-1483-ulfkvbfpyp,1496018866868,1496018867729,false,1496018866981
CC-1486-lcxhpzgxoa,1496018867034,1496018868344,false,1496018867166
CC-1449-gzaawrwpgz,1496018867507,1496018869052,false,1496018867703
CC-1509-qctvguvgpa,1496018867835,1496018869096,false,1496018867959
CC-1502-yzpumrdncs,1496018868695,1496018869564,false,1496018868855
CC-1508-brtxtcwgjw,1496018867708,1496018869942,false,1496018867830
CC-1479-moatpxsmae,1496018868695,1496018870073,false,1496018868881
CC-1500-xxebhxauxk,1496018868695,1496018870073,false,1496018868872
CC-1473-agmcyrgwlq,1496018870303,1496018871175,false,1496018870421
CC-1511-rggxtuwxmd,1496018868860,1496018870409,false,1496018868968
CC-1495-vmjycvqmch,1496018870773,1496018872020,false,1496018870895
CC-1505-jhvnespuym,1496018870303,1496018871307,false,1496018870454
CC-1517-prtgqmlihv,1496018870900,1496018872026,false,1496018871026
CC-1518-xtnjjezegk,1496018871031,1496018872248,false,1496018871187
CC-1468-dpcsybmtjj,1496018871446,1496018872675,false,1496018871655
CC-1520-khswlznxyn,1496018871660,1496018873594,false,1496018871813
CC-1492-zmyqasefpe,1496018872061,1496018872866,false,1496018872232
CC-1521-deszacuyju,1496018871817,1496018873016,false,1496018871927
CC-1515-sshgcqdkmz,1496018874150,1496018875185,false,1496018874268
CC-1514-erleywhvah,1496018872618,1496018873644,false,1496018872752
CC-1526-ivwkbawzqg,1496018874281,1496018875514,false,1496018874390
CC-1513-zkgfxvjmjb,1496018872618,1496018873627,false,1496018872753
CC-1507-mpyarnxdgg,1496018874621,1496018875874,false,1496018874767
CC-1462-owajdyxfeo,1496018875538,1496018877046,false,1496018875705
CC-1489-inbmojwulp,1496018875167,1496018877108,false,1496018875339
CC-1529-ugdssocwtc,1496018875344,1496018876676,false,1496018875482
CC-1494-aiaefqwbhk,1496018876067,1496018877123,false,1496018876240
CC-1524-hwoupbrzwq,1496018876470,1496018877490,false,1496018876592
CC-1533-exswvltukb,1496018876596,1496018877948,false,1496018876724
CC-1527-ligiipmqam,1496018877988,1496018879294,false,1496018878134
CC-1497-muqxjobahn,1496018877988,1496018879213,false,1496018878138
CC-1506-vogetmhydo,1496018877988,1496018879085,false,1496018878138
CC-1528-pklghywqkw,1496018877988,1496018880288,false,1496018878193
CC-1522-wtgbthboto,1496018879243,1496018880913,false,1496018879423
CC-1535-rzxlaxwnac,1496018878139,1496018879212,false,1496018878252
CC-1540-kobnhkengq,1496018879428,1496018882224,false,1496018879591
CC-1525-vjdiyzbmtl,1496018880172,1496018882187,false,1496018880327
CC-1541-stahsltgqk,1496018879596,1496018881252,false,1496018879705
CC-1519-jlecjbgrnd,1496018880895,1496018883256,false,1496018881064
CC-1516-exifuztaud,1496018880295,1496018883124,false,1496018880466
CC-1545-oyfavifcyt,1496018881068,1496018882848,false,1496018881200
CC-1510-tqstxasfwt,1496018880895,1496018883433,false,1496018881069
CC-1530-fpwjwruefg,1496018881889,1496018883915,false,1496018882092
CC-1538-ymobrdfkzd,1496018881888,1496018884829,false,1496018882091
CC-1548-kwlsimntpz,1496018882097,1496018884801,false,1496018882268
CC-1539-lebjjwekmw,1496018881889,1496018883486,false,1496018882115
CC-1551-mngizgjtni,1496018882274,1496018883135,false,1496018882379
CC-1523-nwjcfghlhx,1496018883716,1496018884700,false,1496018883839
CC-1534-ppbyyzaqca,1496018883716,1496018884815,false,1496018883846
CC-1532-ptlctnhwde,1496018883716,1496018885068,false,1496018883847
CC-1553-fypvdoxgst,1496018883844,1496018885137,false,1496018883936
CC-1536-maahcfokrn,1496018884314,1496018885821,false,1496018884461
CC-1537-lvcygwbjji,1496018884314,1496018885932,false,1496018884471
CC-1531-ylpkrbujdq,1496018885040,1496018885763,false,1496018885149
CC-1560-uejxwqfpxg,1496018885685,1496018886934,false,1496018885837
CC-1549-yfzgmozswl,1496018885508,1496018886903,false,1496018885680
CC-1554-uurrxxqclq,1496018886864,1496018887936,false,1496018887060
CC-1561-ujohfjlzku,1496018885842,1496018887223,false,1496018885933
CC-1543-tbcpeleryg,1496018886864,1496018887848,false,1496018887060
CC-1555-oolewvgwkh,1496018886864,1496018887921,false,1496018887060
CC-1564-eayydczdzf,1496018887067,1496018888364,false,1496018887197
CC-1544-bvkqzsfnvx,1496018886864,1496018887897,false,1496018887092
CC-1557-tnwywzkcsq,1496018888134,1496018889241,false,1496018888336
CC-1568-qtckvpixqw,1496018888342,1496018889524,false,1496018888486
CC-1570-qalifwmsqv,1496018889292,1496018891101,false,1496018889437
CC-1559-cnidqbccbh,1496018889080,1496018890398,false,1496018889287
CC-1556-donakuqoyw,1496018889742,1496018890850,false,1496018889951
CC-1566-tmxzmtufxv,1496018890753,1496018891896,false,1496018890896
CC-1546-afimbojbpu,1496018889937,1496018891070,false,1496018890147
CC-1573-ufucavjrpj,1496018890151,1496018891015,false,1496018890245
CC-1575-azsuuuusrs,1496018890900,1496018892004,false,1496018891005
CC-1567-paftsnzlrq,1496018890753,1496018891898,false,1496018890901
CC-1542-kgknxhcnla,1496018892726,1496018893616,false,1496018892897
CC-1577-mpczyjjtgb,1496018891009,1496018892147,false,1496018891132
CC-1550-wikwnzsvfa,1496018892726,1496018894104,false,1496018892934
CC-1579-limtrooynz,1496018892902,1496018894948,false,1496018893039
CC-1512-anlmzkdrlr,1496018892726,1496018893591,false,1496018892908
CC-1565-notfolshue,1496018893323,1496018894590,false,1496018893462
CC-1582-ceexsglenq,1496018893045,1496018893828,false,1496018893144
CC-1563-xonndbjxjr,1496018893794,1496018894979,false,1496018893924
CC-1574-bwhlaqufjv,1496018893794,1496018895500,false,1496018893928
CC-1576-xhsnpjbted,1496018894283,1496018895441,false,1496018894430
CC-1547-jvywwxsegq,1496018894282,1496018896199,false,1496018894485
CC-1578-asrfacohex,1496018895037,1496018896222,false,1496018895172
CC-1581-dllkhhgpzv,1496018896584,1496018897362,false,1496018896687
CC-1593-ztrukoyzbg,1496018897078,1496018898655,false,1496018897171
CC-1552-ntfascftik,1496018896017,1496018896859,false,1496018896221
CC-1572-cfxvsfbpyx,1496018896957,1496018897880,false,1496018897074
CC-1562-krfvrneytq,1496018896584,1496018897416,false,1496018896757
CC-1587-elofkpqosp,1496018898061,1496018899296,false,1496018898215
CC-1586-dyqajoztyb,1496018897561,1496018898685,false,1496018897722
CC-1571-dkfqrtulks,1496018898659,1496018899916,false,1496018898791
CC-1585-jucovavhev,1496018897561,1496018898758,false,1496018897714
CC-1589-iyvtvuvmnw,1496018898659,1496018900030,false,1496018898844
CC-1601-qowxouetnd,1496018900089,1496018901390,false,1496018900208
CC-1591-zilamcctlv,1496018899947,1496018900813,false,1496018900084
CC-1583-sqcvfrkwhi,1496018899947,1496018900996,false,1496018900093
CC-1584-umaealirnn,1496018899947,1496018902277,false,1496018900139
CC-1598-kdqhtdpxom,1496018898796,1496018900355,false,1496018898962
CC-1592-efzfbbbigj,1496018899947,1496018900864,false,1496018900087
CC-1596-xgyupeftan,1496018900918,1496018902276,false,1496018901101
CC-1569-iazqqgknwp,1496018900918,1496018902679,false,1496018901131
CC-1595-ficupmzkrt,1496018900918,1496018902454,false,1496018901155
CC-1599-kaekjleoni,1496018902461,1496018904098,false,1496018902616
CC-1606-evbmgweqbj,1496018901106,1496018903498,false,1496018901242
CC-1580-ipsmcayvtu,1496018902013,1496018903567,false,1496018902224
CC-1613-zbzabwgekg,1496018903082,1496018904340,false,1496018903201
CC-1611-hyqzbmlpsk,1496018902621,1496018903484,false,1496018902730
CC-1605-tkjdbkvgck,1496018903749,1496018904796,false,1496018903888
CC-1594-ipxidikdvt,1496018902919,1496018905107,false,1496018903076
